customer_id,first_name,last_name,email,phone_number,address,city,state,country,zip_code,signup_date,last_purchase_date,total_purchases,total_spent,loyalty_program_member,customer_segment,preferred_channel,feedback_score,support_tickets_opened,churn_risk
cust_631,Becky,Farrell,rmoore@example.com,(738)308-3906x54025,932 Haynes Trace,Whiteland,Hawaii,India,75551,2022-02-24,2023-03-05,73,7268.88,Yes,Platinum,Phone,3,14,High
cust_118,Cody,Bonilla,simsjason@example.net,,8193 Russell Mission,Hamiltontown,Missouri,Germany,88751,2022-02-24,2022-03-01,28,7675.82,No,Platinum,SMS,3,3,High
cust_760,Thomas,Wang,lgray@example.net,+1-511-654-9044x318,9531 Gina Walks,Lake Tina,New Mexico,United Kingdom,63893,2022-02-25,2023-11-07,43,5686.23,No,Platinum,None,2,12,High
cust_698,Rose,Ramirez,taylormelinda@example.org,(934)899-8013,7590 Thomas Mission,West Edwardport,Louisiana,China,53402,2022-02-26,2022-12-06,73,7149.32,Yes,Platinum,SMS,3,9,High
cust_521,Michelle,Downs,lpage@example.com,(538)339-7283,87062 Tonya Path,Lake Belindaborough,Hawaii,India,19598,2022-02-27,2024-04-23,73,7875.39,Yes,Platinum,Phone,1,18,High
cust_992,Gina,Mooney,edwardgomez@example.org,456.739.7489,75167 Suarez Stravenue,Fowlerborough,Mississippi,Brazil,71455,2022-02-27,2022-07-03,98,3749.48,Yes,Platinum,Phone,3,3,High
cust_228,Daniel,Ramirez,mjackson@example.net,001-699-592-1921x2493,894 Smith Meadow,Port Sheilachester,Nebraska,France,36419,2022-02-28,2023-07-12,57,3354.01,Yes,Platinum,SMS,3,19,High
cust_626,Patrick,Martin,martintownsend@example.com,+1-486-227-2884x07664,632 Dougherty Wall Apt. 538,Alvarezberg,Minnesota,China,79634,2022-03-04,2024-07-07,13,8085.18,Yes,Platinum,Phone,3,15,High
cust_392,Renee,Pineda,ncampbell@example.com,,264 Micheal Brooks Suite 420,Jenkinsside,Iowa,Australia,53222,2022-03-04,2023-10-25,67,4064.36,No,Platinum,None,4,19,High
cust_255,Jeffrey,Scott,qlynn@example.org,+1-828-571-5399x15668,1411 Matthew Ramp,Lake Sheri,Oregon,United Kingdom,48701,2022-03-06,2022-12-30,57,4570.62,No,Platinum,Phone,2,20,High
cust_567,Heather,Santiago,xlogan@example.org,762.579.9553x024,23984 Jackson Burgs,West Jennifer,Florida,India,06617,2022-03-06,2022-12-14,29,744.56,No,Gold,Email,4,4,High
cust_552,James,Dean,jenna86@example.org,001-509-429-7352x5953,73938 Aaron Lakes,Vazquezbury,Minnesota,Germany,30057,2022-03-08,2023-04-16,83,2039.17,Yes,Platinum,None,2,9,High
cust_442,John,Smith,benjaminleah@example.com,+1-586-608-4907,68528 Alexis Meadow,West Deborahfort,Alaska,Japan,13537,2022-03-09,2024-02-21,67,1230.19,No,Gold,SMS,2,11,High
cust_829,Jacqueline,White,rcollins@example.org,(702)620-1754,4879 Donna Square,North Mirandaview,Montana,Germany,54902,2022-03-11,2023-05-29,47,9663.1,Yes,Platinum,None,1,7,High
cust_776,Elizabeth,Barnett,heathersanchez@example.com,8943765118,4099 Garcia Park Suite 398,East Taylormouth,Maryland,Canada,83900,2022-03-14,2024-05-17,29,9587.87,Yes,Platinum,Phone,2,1,High
cust_564,Brooke,Lee,courtney70@example.net,(819)593-1458x43456,38850 Kenneth Falls,Port Rick,Texas,Brazil,97607,2022-03-15,2024-06-05,64,1771.47,Yes,Gold,Email,3,9,High
cust_352,Tiffany,Pierce,karen69@example.com,451-458-8863x67747,0857 Frances Courts Suite 966,Lopeztown,South Carolina,Canada,29886,2022-03-18,2023-10-24,52,4129.26,Yes,Platinum,Email,5,19,High
cust_279,Melinda,Osborne,kenneththomas@example.net,(333)930-2126x06501,25213 Alexander Village,Hernandezburgh,New Mexico,France,97960,2022-03-20,2023-07-30,51,7010.25,No,Platinum,SMS,4,8,High
cust_431,Amber,Powell,hhayden@example.com,+1-396-748-6287x203,96664 Johnson Oval Apt. 036,South Michelle,Wisconsin,Brazil,98703,2022-03-20,2024-04-06,60,9750.07,No,Platinum,None,2,17,High
cust_496,Sara,Wolf,jamesdean@example.net,204.493.6653,481 Kathy Haven Apt. 114,Port Angelafurt,South Dakota,China,69289,2022-03-21,2023-02-01,74,7875.2,Yes,Platinum,None,5,11,High
cust_813,Sandra,Edwards,ealexander@example.net,480-830-0735x658,252 Young Stream,Pachecoview,Virginia,China,09454,2022-03-22,2023-07-11,48,1282.9,No,Gold,None,5,0,High
cust_717,Michele,Valdez,daniel30@example.com,262.640.8710x06689,2820 Russell Fields,North Michaelburgh,Florida,Australia,30564,2022-03-23,2022-08-09,69,9526.6,No,Platinum,Email,1,14,High
cust_653,Daniel,Greene,kgarrison@example.com,(262)408-0820x3917,44435 Mccoy Ferry Suite 587,North Gregoryport,Texas,India,86713,2022-03-23,2022-08-22,91,4238.68,No,Platinum,Email,1,17,High
cust_489,Brian,Rodgers,stonerobert@example.com,(838)375-0827,25775 Francis Lake Suite 726,Port Ashley,Arizona,Canada,43156,2022-03-23,2022-06-15,33,3247.51,Yes,Platinum,Email,1,3,High
cust_969,Benjamin,Barajas,imahoney@example.org,781-909-3054x8473,739 Joseph Stravenue Suite 538,West Micheleside,Hawaii,United States,64204,2022-03-26,2023-12-21,64,9273.06,Yes,Platinum,None,2,16,High
cust_262,Cindy,Jones,jorge26@example.com,746-428-3143,56609 Chris Crossing Apt. 861,Daniellestad,Michigan,United States,36316,2022-03-27,2024-04-12,85,8759.51,Yes,Platinum,Phone,4,9,High
cust_183,Earl,Hernandez,abigailburton@example.com,(782)875-6704x31038,579 Ellis Port Apt. 424,South Nathan,Maine,United States,06703,2022-03-29,2022-12-19,99,903.71,Yes,Gold,Email,2,13,High
cust_276,Heather,Burton,smithbradley@example.net,618-562-0303x6625,172 Jeffrey Haven Suite 195,West Sandraland,Arizona,United States,79734,2022-04-01,2023-05-05,43,24.61,No,Bronze,SMS,1,6,High
cust_220,Joseph,Porter,sbarajas@example.com,001-962-928-2772x8813,285 Carolyn Lodge,North Mikeport,Arizona,Canada,69022,2022-04-04,2023-03-14,65,7457.11,No,Platinum,Email,1,13,High
cust_772,James,Mccall,chaseaustin@example.net,749-700-4903x72954,6399 Eric Vista,Yvetteborough,Rhode Island,Brazil,83353,2022-04-04,2024-07-27,18,4713.17,No,Platinum,Phone,2,0,Medium
cust_355,Michael,Douglas,robinpope@example.org,915-617-7345x475,022 Johnson Land Suite 442,Thomasmouth,Utah,Canada,39151,2022-04-05,2024-04-20,6,8969.8,No,Platinum,Phone,4,3,High
cust_35,Natalie,Arnold,russellbeasley@example.com,376-361-5654x52711,52809 Santiago Loop Suite 604,Michaelshire,North Carolina,Australia,28385,2022-04-05,2023-06-25,52,3289.34,Yes,Platinum,SMS,3,20,High
cust_42,Melissa,Brandt,mathewaguilar@example.org,(346)829-1486x528,54235 Lee Dam Apt. 141,Lake Matthewberg,Rhode Island,Canada,49878,2022-04-05,2022-09-19,37,5159.37,No,Platinum,Email,2,9,High
cust_275,Alison,Acosta,morrisonnicholas@example.org,200-223-1429,513 Timothy Port,Ochoaport,Michigan,China,63272,2022-04-05,2022-05-26,32,4644.63,No,Platinum,Phone,5,7,High
cust_266,Katie,Wilson,timothy43@example.org,001-996-734-8079x7050,1052 Gomez Courts Suite 731,South David,New York,Canada,01406,2022-04-06,2023-12-05,66,9210.04,Yes,Platinum,SMS,4,18,High
cust_549,Phyllis,Everett,turnerlevi@example.com,207.296.3731,8522 Christopher Stream,Davisside,Louisiana,United Kingdom,42225,2022-04-07,2023-03-08,84,6406.95,Yes,Platinum,None,3,4,High
cust_161,Erica,Anderson,stevensjennifer@example.net,304-609-1570,435 James Harbor,Kendraville,Louisiana,Japan,20072,2022-04-08,2022-07-22,12,5030.71,Yes,Platinum,Phone,2,19,High
cust_558,Alexandra,Lewis,ronaldbarry@example.org,992-827-6075,39431 Crystal Light Suite 430,Hunterville,Georgia,India,06488,2022-04-09,2023-10-01,42,1216.82,Yes,Gold,SMS,2,1,High
cust_378,John,Griffin,nguyenholly@example.net,723-588-5652x715,1165 Fowler Throughway Suite 347,Matthewmouth,Mississippi,Japan,99430,2022-04-10,2022-09-12,38,-9601.74,Yes,Platinum,SMS,3,0,High
cust_283,Destiny,Mack,victoriamason@example.net,+1-585-572-5459x606,97102 Payne Union,South Clintonmouth,Hawaii,Australia,39246,2022-04-12,2022-12-25,13,4625.81,Yes,Platinum,Email,1,1,High
cust_946,Lisa,Stout,campbellanthony@example.net,383.343.7798x2402,231 Travis Port Apt. 810,Port Erinfurt,Georgia,China,41229,2022-04-14,2023-04-23,7,3939.34,No,Platinum,None,1,11,High
cust_903,Deborah,Barker,tanderson@example.net,571-748-5418,525 Lisa Circle,Shannonhaven,Tennessee,China,66118,2022-04-15,2024-03-11,81,9944.1,Yes,Platinum,Email,2,9,High
cust_182,Devon,Rogers,banksjo@example.net,001-733-955-4864x015,817 Hayes Land Apt. 371,South Rachaelport,California,United States,14835,2022-04-16,2022-07-27,71,9779.33,Yes,Platinum,None,4,15,High
cust_888,Jessica,Smith,hernandezelizabeth@example.net,923.692.0102x9759,539 Morris Way Suite 442,Edwardview,Texas,France,85494,2022-04-17,2022-12-30,47,8489.03,Yes,Platinum,SMS,4,4,High
cust_122,Charles,Jones,atkinsoncrystal@example.net,001-969-430-8488,3942 Mason Course Suite 580,Port Tamara,South Carolina,Australia,90175,2022-04-17,2023-07-31,43,7793.39,Yes,Platinum,Email,5,16,High
cust_375,Joshua,Stafford,barberbrenda@example.net,(637)324-5018,74189 Hernandez Throughway Suite 406,Danielmouth,Nevada,Germany,77175,2022-04-20,2024-01-27,72,713.72,Yes,Gold,SMS,4,12,High
cust_2,Cassandra,Roman,yherrera@example.org,+1-649-359-3103,64752 Kelly Skyway,Jacquelineland,Rhode Island,United States,83728,2022-04-23,2024-02-14,12,-2194.19,Yes,Platinum,Phone,5,13,High
cust_745,Joshua,Holloway,zrich@example.net,503.235.6369,00908 Cameron Mills,Lake Adamport,Ohio,Canada,06380,2022-04-26,2023-11-30,44,9361.78,No,Platinum,None,2,11,High
cust_39,Marilyn,Gillespie,kimdaniel@example.com,001-468-316-4535,835 Luna Viaduct,East Curtis,Kentucky,Canada,26357,2022-04-26,2022-09-11,93,9001.47,No,Platinum,None,3,12,High
cust_896,Robert,Flores,michael85@example.net,(463)756-5418x0288,28866 Rhonda Island,Peterhaven,Wisconsin,Canada,41154,2022-04-28,2023-07-25,47,-6035.87,No,Platinum,Email,2,9,High
cust_133,Bianca,Nguyen,jacob43@example.com,995.452.7636x5564,314 Angela Walks,Gonzalezberg,New Mexico,Japan,01777,2022-04-29,2023-07-24,95,8837.98,Yes,Platinum,SMS,5,4,High
cust_954,Howard,Johnson,dcurry@example.net,+1-717-704-8364x81165,421 Victor Throughway Apt. 136,Lake Phillip,Oregon,France,65584,2022-04-30,2023-04-25,50,9750.9,Yes,Platinum,None,2,2,High
cust_171,Jeffrey,Campbell,austinharvey@example.org,+1-439-611-1926x921,1746 Scott Tunnel Apt. 406,Cookton,Kentucky,India,35191,2022-05-01,2022-07-02,65,412.15,Yes,Silver,Phone,3,15,High
cust_660,Craig,Fox,tiffany24@example.org,734-874-1253x1379,07773 Charles Keys,East Robertshire,Wisconsin,United Kingdom,87433,2022-05-02,2022-06-11,16,3502.55,Yes,Platinum,SMS,2,5,High
cust_207,Natalie,Austin,zachary62@example.com,001-672-487-0320x3207,1707 Zhang Points Suite 771,North Michael,Indiana,Brazil,37740,2022-05-03,2022-10-01,69,6490.73,No,Platinum,SMS,3,16,High
cust_568,Carlos,Stanton,davisjennifer@example.org,+1-724-605-0764x87177,99240 Ward Plains Apt. 872,Fullermouth,North Carolina,Brazil,08901,2022-05-03,2023-02-11,93,1949.61,No,Gold,SMS,2,10,High
cust_814,Kathryn,Myers,davisdavid@example.org,,9465 Stuart Roads,Nicholasstad,Vermont,India,28651,2022-05-04,2024-01-10,41,7715.1,Yes,Platinum,Phone,1,12,High
cust_709,Paula,Hughes,audrey12@example.org,863-694-7625x4292,3391 Taylor Prairie Suite 036,Williamland,Texas,Japan,14897,2022-05-04,2023-05-10,11,1932.34,Yes,Gold,Phone,4,16,High
cust_892,Matthew,Rivera,lynnholmes@example.com,+1-619-921-4749,0429 Selena Cove Suite 847,North Jose,Colorado,United States,60533,2022-05-06,2023-03-03,37,1121.55,Yes,Gold,,5,5,High
cust_824,Alex,Romero,wrice@example.net,(906)269-9261x38268,7795 Williams Shoal Apt. 996,South Jeffrey,New Jersey,France,77736,2022-05-07,2024-03-04,2,1208.8,Yes,Gold,Email,4,20,High
cust_280,Stacy,Harrison,scott04@example.org,(800)992-8206,843 Huynh Groves Apt. 862,South Christine,Iowa,Canada,51919,2022-05-07,2024-03-04,20,1065.52,No,Gold,None,3,13,High
cust_862,Steven,Hill,dylanharrington@example.net,993-325-2826,9379 Jacobs Road,Meganburgh,Idaho,Canada,41529,2022-05-08,2023-11-08,6,5869.75,Yes,Platinum,Phone,4,3,High
cust_994,Barbara,Carroll,jasonallen@example.org,813.487.8305,3355 Rodney Extension Apt. 294,Kinghaven,Delaware,Canada,15408,2022-05-10,2022-09-27,75,252.19,Yes,Silver,Phone,1,4,High
cust_617,Aaron,Barnett,kristopherrogers@example.net,888-621-8849x6806,1102 Eugene Wells,Larryview,Colorado,Australia,95686,2022-05-10,2024-06-17,81,9424.61,Yes,Platinum,,1,2,High
cust_192,Jacob,Nunez,whitemichael@example.com,(638)236-1517x18275,7164 Burke Inlet,Perezchester,Maine,Brazil,56594,2022-05-12,2022-07-12,12,8989.9,No,Platinum,Email,4,4,High
cust_673,Amanda,Graham,melanie69@example.org,(256)718-3359x74876,23771 Sanchez Avenue Apt. 922,New Michaelfort,Kansas,Canada,28945,2022-05-13,2024-05-08,56,5348.42,Yes,Platinum,None,1,0,High
cust_448,Jeffery,Erickson,joannshort@example.net,836.508.4937x83063,2696 Adams Ridges Apt. 649,Smithville,Montana,Japan,77930,2022-05-15,2022-12-25,20,4499.35,No,Platinum,SMS,4,0,High
cust_360,Sonya,Freeman,patricia87@example.com,(421)564-1758,34845 Garcia Hills,New Emily,Massachusetts,Japan,20999,2022-05-16,2023-05-02,39,8432.31,No,Platinum,Phone,2,6,High
cust_728,Peter,Garrett,ojohnson@example.com,+1-463-353-2237x1859,8485 Walker Parks,North Justinberg,Rhode Island,United States,41338,2022-05-17,2022-06-21,42,4331.16,No,Platinum,SMS,1,16,High
cust_915,Robert,Coleman,halladam@example.org,896-922-7238,217 Peter Pines Apt. 850,Marymouth,Alaska,United States,77240,2022-05-18,2022-06-12,72,7832.89,Yes,Platinum,Email,5,19,High
cust_463,Andrew,Miller,yparker@example.com,489-688-0315x3888,279 Emily Junctions Apt. 404,East Sabrina,Indiana,France,47039,2022-05-18,2023-08-26,70,5653.48,No,Platinum,Phone,2,1,High
cust_185,Sarah,Moore,deborah47@example.com,001-892-597-5170x28140,1509 Brandy Forges Suite 301,Rhodesland,North Carolina,Japan,52198,2022-05-19,2023-02-23,68,4944.19,Yes,Platinum,None,3,6,High
cust_942,Stephen,Peterson,owheeler@example.net,+1-485-290-7429x414,577 White Vista Apt. 847,Mullinsland,Rhode Island,China,45772,2022-05-19,2022-08-11,83,4223.28,No,Platinum,SMS,3,6,High
cust_327,Shawn,Hardin,wallaceryan@example.com,424-715-1315,8150 Garcia Squares Suite 380,East Derrickfurt,Iowa,China,88758,2022-05-20,2023-07-08,25,3438.24,Yes,Platinum,None,3,16,High
cust_75,Samuel,Horton,carlos01@example.org,412-438-2825x86736,0937 Price Squares Apt. 341,Port Monicaburgh,Mississippi,Germany,43228,2022-05-21,2022-08-29,74,411.91,Yes,Silver,None,5,20,High
cust_89,Christopher,Aguirre,margaret90@example.org,521-335-6804x42067,21003 James Locks Suite 199,Samanthaland,Alaska,France,08951,2022-05-22,2023-12-11,56,1464.24,No,Gold,Phone,2,5,High
cust_343,Deborah,Garcia,kevin78@example.org,001-707-997-9966x73459,0381 Simmons Grove Suite 902,West Olivia,Vermont,France,69193,2022-05-23,2024-09-23,87,3133.94,Yes,Platinum,Email,1,0,Low
cust_770,Timothy,Byrd,marissa74@example.net,+1-679-890-5221x711,5818 Wanda Branch Suite 173,Richardbury,Connecticut,Australia,53969,2022-05-25,2022-08-15,65,455.91,Yes,Silver,Email,4,12,High
cust_857,Michael,Ball,bernardchristina@example.net,431.573.9462x487,653 Michelle Shoals Suite 871,Jacquelinebury,Louisiana,United States,76064,2022-05-26,2022-09-11,79,2004.44,Yes,Platinum,None,4,16,High
cust_409,Andrea,Williams,clarkbrandi@example.org,(619)658-2632x809,623 Cook Islands Suite 614,Johnsonhaven,Wyoming,India,53675,2022-05-30,2022-09-05,46,6699.92,No,Platinum,Phone,5,0,High
cust_867,Andrea,Taylor,rking@example.org,(327)296-3651x29555,1081 Barker Trafficway,Jenniferberg,Nevada,United Kingdom,23165,2022-06-02,2022-07-13,1,1608.43,Yes,Gold,Email,5,14,High
cust_692,April,Blair,wendylee@example.com,001-770-277-3123x155,0521 Williamson Spring Apt. 844,Bradleystad,North Carolina,United States,70938,2022-06-04,2024-09-23,81,9800.67,No,Platinum,None,4,17,Low
cust_554,Richard,Gonzalez,imolina@example.org,632.622.8019,8922 Jessica Knoll,Brownburgh,South Carolina,Japan,44742,2022-06-06,2023-12-25,83,3084.23,No,Platinum,Email,1,10,High
cust_99,Joseph,Pena,rjohnson@example.com,(999)660-6530,54447 Teresa Forks Apt. 475,Jessicaland,Illinois,United Kingdom,58397,2022-06-06,2024-05-18,6,9463.15,No,Platinum,None,1,3,High
cust_285,Eric,Ross,walkermorgan@example.net,357-878-7112,65155 Lewis Streets Suite 147,New Ericfort,Georgia,Canada,84415,2022-06-08,2023-10-11,43,1234.05,No,Gold,Email,2,18,High
cust_490,Lisa,Bond,qreyes@example.net,416.308.2717,337 Sara Shoal Apt. 052,East Barbara,Oregon,Japan,81085,2022-06-09,2023-05-30,79,9498.04,No,Platinum,None,1,5,High
cust_774,Jeff,Brown,alaningram@example.com,+1-968-459-0964x598,089 Jacqueline Mount Suite 351,Moralesland,California,Australia,27527,2022-06-11,2023-11-27,57,6970.46,Yes,Platinum,,3,14,High
cust_330,Brian,Washington,matthewcardenas@example.com,263.292.8319x952,55810 Michael Flat Apt. 863,Lauriestad,Michigan,Brazil,54685,2022-06-11,2024-03-02,25,5009.77,No,Platinum,SMS,4,1,High
cust_503,Katherine,Hodge,audrey53@example.net,001-915-820-4998x094,313 Garza Spur Apt. 669,Curtisfurt,Connecticut,China,19957,2022-06-12,2023-02-13,79,9601.53,Yes,Platinum,Phone,3,10,High
cust_925,Steven,Rowe,kimberly06@example.org,716-585-2247x67512,990 Jennifer Knolls Apt. 669,East Derek,Nevada,Japan,30719,2022-06-12,2023-01-19,95,6003.46,No,Platinum,Phone,5,13,High
cust_299,Katie,Dawson,angelica33@example.net,517-903-0376,3988 Hodges Inlet,Rioshaven,Connecticut,France,17548,2022-06-14,2023-04-21,-58,123.84,Yes,Silver,Phone,1,11,High
cust_641,Amber,Thompson,kennethford@example.org,001-936-900-6082,6461 Guerra Centers,Cantrellberg,Montana,Canada,37382,2022-06-14,2023-09-07,69,8670.86,No,Platinum,None,1,12,High
cust_834,Mary,Austin,hinesjeremy@example.net,,573 Perry Heights Apt. 662,West Jose,Georgia,Japan,04833,2022-06-17,2024-04-14,78,1648.79,Yes,Gold,SMS,4,12,High
cust_63,Donna,Mendez,allencarlos@example.net,5792030673,439 Ray Trail,Joelberg,Texas,Brazil,68822,2022-06-17,2023-02-28,71,5313.91,No,Platinum,SMS,3,14,High
cust_441,Joshua,Myers,ryandodson@example.org,398.948.7045x069,9935 Shannon Hills Apt. 394,Bakerhaven,Iowa,Brazil,05815,2022-06-18,2024-05-18,95,7712.25,Yes,Platinum,None,4,9,High
cust_771,Candace,Zavala,marissa72@example.net,001-561-269-4963x78811,201 Dawn Bridge Suite 167,Jacobburgh,Delaware,Germany,51490,2022-06-18,2024-10-04,15,7093.91,Yes,Platinum,SMS,4,15,Low
cust_877,Steven,Bernard,beardgina@example.org,700-678-8369x22338,36999 Anderson Plaza,Evelynton,Washington,United States,25049,2022-06-20,2024-03-31,2,9576.6,Yes,Platinum,SMS,1,6,High
cust_901,Rodney,Martin,shelby99@example.net,226-340-7608x953,033 Heather Garden,Davisfurt,Georgia,Australia,71843,2022-06-20,2023-04-18,28,8076.69,Yes,Platinum,Phone,5,16,High
cust_546,Shelley,Peters,joseph21@example.net,880.687.9919x62341,85324 Dickson Ferry,Elizabethstad,Ohio,France,31414,2022-06-21,2023-01-28,33,1628.04,Yes,Gold,SMS,1,12,High
cust_203,Robert,Daniel,shawn00@example.net,+1-527-420-6345x9112,7724 Grace Views Suite 431,Richardsonfurt,Missouri,United Kingdom,75263,2022-06-21,2024-09-03,60,9148.26,No,Platinum,None,5,16,Medium
cust_150,Paul,Whitney,mckeetodd@example.net,+1-512-638-7800,6205 Kelly Hollow Apt. 840,Natashatown,Oklahoma,France,37226,2022-06-22,2023-04-08,79,9981.52,No,Platinum,Email,1,20,High
cust_945,Christine,Greene,chavezdaniel@example.org,220-753-5313x18456,2322 Adam Corner,New Joseph,Kentucky,Canada,98040,2022-06-22,2022-09-22,61,960.25,No,Gold,SMS,3,10,High
cust_723,Morgan,Burke,amanda57@example.com,001-606-427-9602,0333 Christine Junction Suite 523,West Danielleberg,North Dakota,India,51209,2022-06-23,2023-02-15,-77,3586.08,Yes,Platinum,Email,1,14,High
cust_644,Kayla,Jackson,michael53@example.net,(494)879-0254x8536,7238 Gross Grove,Lake Alexandertown,Rhode Island,Japan,44921,2022-06-23,2024-07-03,-95,3274.42,Yes,Platinum,Email,2,20,High
cust_320,Megan,Robinson,rileychristopher@example.net,+1-451-572-4447,90310 Gabrielle Wall,Rileyton,Oklahoma,United States,94526,2022-06-24,2024-09-07,31,3730.94,No,Platinum,Phone,4,18,Medium
cust_320,Megan,Robinson,rileychristopher@example.net,+1-451-572-4447,90310 Gabrielle Wall,Rileyton,Oklahoma,United States,94526,2022-06-24,2024-09-07,31,3730.94,No,Platinum,Phone,4,18,Medium
cust_130,Jeremy,Mccarty,kspears@example.org,626-681-8184x518,9735 Maldonado Radial Apt. 714,South Cynthiabury,Utah,China,92405,2022-06-27,2023-03-20,20,3340.29,Yes,Platinum,SMS,3,20,High
cust_520,Haley,Alvarez,shannonmueller@example.org,6538912878,882 Kevin Island Suite 927,West Maryberg,Kentucky,Australia,49894,2022-06-29,2024-05-11,80,2444.47,Yes,Platinum,None,4,2,High
cust_138,Jeffrey,Miller,zacharymarsh@example.net,001-944-984-6312x241,973 Smith Causeway Apt. 214,Davidmouth,Washington,Brazil,01576,2022-06-30,2022-11-03,45,9305.41,No,Platinum,Email,4,16,High
cust_773,Kimberly,Mcclain,kimjoseph@example.net,001-825-281-4762x123,863 Howard Courts,Lake Kendra,Kentucky,United Kingdom,42226,2022-07-01,2023-03-21,10,6717.21,Yes,Platinum,SMS,2,14,High
cust_524,Janet,Snow,valeriesmith@example.com,+1-251-269-9497,366 Kelly Divide Suite 899,Mooremouth,Alabama,Australia,69701,2022-07-01,2023-06-30,88,8775.48,No,Platinum,SMS,4,11,High
cust_777,Veronica,Cohen,romeromakayla@example.com,410-435-6594,237 Dawson Meadows,Greeneburgh,Oregon,Australia,45979,2022-07-01,2023-09-25,80,2079.12,No,Platinum,None,1,7,High
